product_id,category,price,vendor_id
1188,belleza,463.12,130
1189,moda,205.08,159
1190,gaming,291.89,191
1191,belleza,346.09,396
1192,moda,353.58,289
1193,belleza,223.95,82
1194,electro,262.77,175
1195,moda,419.07,237
1196,electro,122.88,16
1197,moda,338.28,167
1198,electro,205.8,321
1199,moda,390.38,128
1200,hogar,432.02,369
1201,belleza,64.98,215
1202,moda,303.87,369
1203,electro,359.28,97
1204,moda,378.49,385
1205,electro,59.61,316
1206,belleza,354.46,61
1207,hogar,195.17,297
1208,electro,479.22,47
1209,gaming,315.79,125
1210,gaming,477.23,259
1211,gaming,65.38,205
1212,electro,439.97,32
1213,hogar,416.68,17
1214,moda,282.09,432
1215,gaming,23.45,249
1216,gaming,26.45,73
1217,belleza,259.09,370
1218,moda,129.4,484
1219,hogar,453.4,213
1220,moda,110.89,288
1221,gaming,341.41,425
1222,hogar,409.26,371
1223,electro,229.83,223
1224,moda,251.72,429
1225,belleza,331.53,149
1226,belleza,407.12,101
1227,hogar,70.31,270
1228,hogar,350.0,123
1229,electro,105.97,211
1230,hogar,167.41,229
1231,moda,301.17,485
1232,moda,449.03,263
1233,electro,51.94,450
1234,electro,490.16,189
1235,belleza,437.69,281
1236,belleza,122.12,208
1237,hogar,459.18,199
1238,belleza,250.69,416
1239,electro,152.06,266
1240,gaming,279.19,444
1241,moda,153.84,199
1242,moda,195.81,174
1243,electro,318.41,266
1244,hogar,18.18,373
1245,electro,117.17,87
1246,belleza,241.96,404
1247,moda,154.13,275
1248,belleza,428.99,448
1249,gaming,277.87,471
1250,moda,283.87,160
1251,moda,262.41,436
1252,gaming,380.18,314
1253,electro,186.42,186
1254,gaming,485.32,456
1255,gaming,454.58,85
1256,belleza,299.14,429
1257,gaming,125.23,250
1258,moda,455.92,82
1259,gaming,138.55,239
1260,gaming,188.08,423
1261,belleza,413.2,75
1262,electro,297.93,459
1263,hogar,462.92,344
1264,belleza,346.37,157
1265,hogar,142.13,399
1266,belleza,262.14,434
1267,electro,347.19,244
1268,electro,441.5,336
1269,electro,432.97,446
1270,gaming,483.12,324
1271,hogar,182.6,482
1272,hogar,242.84,448
1273,hogar,249.19,434
1274,gaming,486.78,42
1275,moda,61.35,320
1276,hogar,417.02,189
1277,belleza,11.38,443
1278,belleza,233.38,94
1279,moda,264.04,477
1280,electro,322.92,337
1281,gaming,229.84,65
1282,electro,76.8,292
1283,hogar,397.08,42
1284,belleza,476.63,323
1285,hogar,382.74,32
1286,electro,370.94,18
1287,belleza,93.54,180
1288,hogar,134.54,138
1289,moda,200.28,344
1290,hogar,157.3,323
1291,electro,103.0,362
1292,electro,282.77,345
1293,belleza,17.02,313
1294,belleza,445.48,413
1295,gaming,403.05,234
1296,belleza,84.14,365
1297,gaming,257.24,234
1298,electro,465.03,126
1299,gaming,135.39,56
1300,gaming,429.69,129
1301,electro,453.99,280
1302,hogar,210.22,284
1303,electro,378.68,207
1304,gaming,50.99,389
1305,electro,285.72,472
1306,electro,291.66,217
1307,hogar,474.26,117
1308,electro,375.61,272
1309,electro,149.71,316
1310,gaming,137.03,21
1311,hogar,58.66,136
1312,gaming,491.72,304
1313,gaming,195.16,322
1314,gaming,417.25,424
1315,gaming,41.12,110
1316,moda,209.33,60
1317,moda,346.05,127
1318,moda,362.87,96
1319,gaming,380.52,438
1320,gaming,349.51,231
1321,electro,459.75,143
1322,moda,438.55,5
1323,belleza,351.77,370
1324,belleza,486.49,3
1325,belleza,204.23,206
1326,gaming,320.77,237
1327,belleza,427.59,290
1328,electro,441.11,58
1329,belleza,362.07,219
1330,gaming,186.0,349
1331,electro,149.13,295
1332,hogar,162.5,447
1333,gaming,228.83,448
1334,moda,115.47,16
1335,hogar,372.04,446
1336,gaming,465.75,359
1337,belleza,112.32,415
1338,moda,207.45,227
1339,hogar,239.08,242
1340,hogar,135.93,40
1341,moda,164.82,311
1342,moda,63.38,258
1343,gaming,355.69,370
1344,electro,152.55,9
1345,gaming,414.24,465
1346,moda,333.42,199
1347,moda,51.91,62
1348,electro,16.31,225
1349,hogar,259.88,251
1350,electro,386.34,335
1351,gaming,337.24,11
1352,belleza,146.08,159
1353,belleza,292.74,241
1354,gaming,488.77,102
1355,electro,190.67,209
1356,electro,381.02,40
1357,belleza,75.0,388
1358,moda,19.93,288
1359,hogar,407.15,329
1360,moda,15.91,263
1361,electro,34.11,215
1362,electro,317.54,27
1363,gaming,238.43,58
1364,belleza,396.09,6
1365,gaming,228.58,144
1366,moda,291.28,276
1367,hogar,103.99,383
1368,belleza,188.85,397
1369,gaming,428.53,258
1370,gaming,366.24,40
1371,gaming,131.95,343
1372,hogar,185.75,241
1373,gaming,57.75,283
1374,electro,72.91,302
1375,moda,192.24,299
1376,electro,413.72,458
1377,electro,58.81,57
1378,electro,37.65,199
1379,gaming,36.07,258
1380,electro,382.69,104
1381,gaming,231.42,7
1382,belleza,60.87,384
1383,electro,20.27,89
1384,hogar,48.06,232
1385,gaming,297.33,151
1386,electro,245.21,490
1387,gaming,486.07,90
1388,moda,416.93,425
1389,belleza,197.11,432
1390,moda,83.92,60
1391,electro,374.82,140
1392,gaming,40.07,86
1393,gaming,376.13,210
1394,hogar,442.14,27
1395,moda,151.95,492
1396,gaming,40.94,476
1397,hogar,303.93,95
1398,electro,13.09,292
1399,belleza,49.99,265
1400,belleza,490.15,70
1401,belleza,106.15,404
1402,belleza,469.44,203
1403,moda,450.28,118
1404,belleza,72.73,218
1405,gaming,370.75,263
1406,belleza,88.32,214
1407,hogar,305.78,158
1408,electro,385.41,426
1409,belleza,325.2,321
1410,moda,79.57,128
1411,belleza,265.69,480
1412,electro,345.72,139
1413,belleza,334.7,496
1414,moda,247.15,362
1415,belleza,126.77,137
1416,electro,462.54,344
1417,gaming,384.77,253
1418,hogar,467.58,92
1419,belleza,460.0,163
1420,hogar,108.34,97
1421,electro,478.82,464
1422,electro,462.84,389
1423,belleza,308.98,100
1424,hogar,281.34,435
1425,moda,31.35,58
1426,belleza,333.01,444
1427,belleza,243.0,71
1428,moda,299.11,189
1429,belleza,229.36,366
1430,hogar,208.54,182
1431,electro,82.62,383
1432,gaming,323.6,64
1433,hogar,336.94,113
1434,belleza,53.92,158
1435,hogar,453.22,393
1436,moda,287.4,123
1437,gaming,276.88,394
1438,gaming,282.16,238
1439,gaming,297.55,496
1440,moda,54.11,72
1441,gaming,460.95,229
1442,electro,319.4,35
1443,electro,224.87,252
1444,belleza,187.67,392
1445,electro,80.61,26
1446,hogar,240.56,383
1447,electro,298.88,102
1448,belleza,377.27,401
1449,moda,200.12,67
1450,hogar,318.28,15
1451,gaming,359.5,202
1452,gaming,95.2,56
1453,belleza,391.51,13
1454,belleza,110.79,111
1455,hogar,218.73,374
1456,belleza,36.61,52
1457,moda,172.17,391
1458,gaming,213.34,281
1459,electro,332.92,280
1460,hogar,136.22,323
1461,hogar,320.73,241
1462,moda,311.35,7
1463,gaming,470.99,495
1464,hogar,69.8,57
1465,electro,350.07,154
1466,belleza,112.13,357
1467,hogar,470.44,216
1468,electro,320.67,300
1469,electro,428.51,416
1470,hogar,99.32,145
1471,gaming,467.05,452
1472,hogar,62.25,461
1473,gaming,490.67,229
1474,moda,366.83,43
1475,electro,119.7,240
1476,electro,183.81,462
1477,electro,60.6,223
1478,gaming,40.6,249
1479,belleza,239.01,337
1480,gaming,118.82,1
1481,moda,228.93,187
1482,belleza,48.66,446
1483,gaming,304.38,139
1484,belleza,386.09,411
1485,moda,356.0,148
1486,hogar,343.48,393
1487,moda,68.01,6
1488,gaming,31.94,7
1489,hogar,108.28,233
1490,moda,171.9,195
1491,hogar,87.16,75
1492,hogar,226.88,431
1493,hogar,272.88,201
1494,gaming,396.64,319
1495,belleza,456.13,463
1496,belleza,216.45,416
1497,gaming,158.58,82
1498,belleza,330.64,498
1499,electro,10.08,238
1500,belleza,152.68,71
1501,belleza,393.65,62
1502,electro,260.95,353
1503,belleza,470.13,444
1504,hogar,440.75,218
1505,gaming,283.4,211
1506,belleza,114.87,18
1507,electro,19.64,211
1508,gaming,53.36,77
1509,hogar,82.14,346
1510,moda,341.62,98
1511,moda,95.89,418
1512,belleza,443.01,168
1513,electro,71.53,404
1514,electro,170.31,440
1515,moda,265.57,377
1516,gaming,250.27,468
1517,gaming,151.53,5
1518,electro,165.78,82
1519,hogar,193.48,178
1520,electro,423.31,21
1521,moda,455.31,453
1522,hogar,251.15,372
1523,belleza,136.48,397
1524,gaming,46.4,48
1525,moda,313.18,330
1526,electro,306.67,133
1527,electro,467.33,288
1528,moda,46.79,422
1529,gaming,206.33,274
1530,electro,170.72,455
1531,hogar,206.55,185
1532,belleza,206.91,13
1533,hogar,362.71,186
1534,hogar,132.36,117
1535,hogar,253.97,485
1536,belleza,148.71,496
1537,electro,84.1,460
1538,gaming,95.32,155
1539,gaming,243.27,454
1540,belleza,278.56,10
1541,belleza,268.18,268
1542,gaming,401.82,496
1543,moda,454.23,212
1544,moda,103.2,350
1545,belleza,103.12,91
1546,belleza,151.12,201
1547,electro,385.18,317
1548,electro,270.51,426
1549,belleza,25.53,118
1550,moda,83.25,371
1551,belleza,138.0,242
1552,gaming,140.15,84
1553,hogar,302.03,105
1554,hogar,54.36,159
1555,moda,139.64,486
1556,hogar,123.92,152
1557,gaming,308.97,51
1558,belleza,23.06,314
1559,belleza,273.03,411
1560,moda,434.34,198
1561,hogar,238.23,343
1562,hogar,429.89,9
1563,moda,140.98,72
1564,belleza,67.41,46
1565,hogar,108.03,226
1566,electro,387.86,195
1567,electro,399.91,461
1568,electro,469.49,348
1569,gaming,99.29,186
1570,hogar,110.81,365
1571,belleza,221.75,88
1572,belleza,232.93,426
1573,belleza,335.55,190
1574,moda,331.61,176
1575,hogar,250.95,121
1576,belleza,358.08,225
1577,moda,395.38,87
1578,belleza,290.54,56
1579,moda,433.9,402
1580,electro,123.1,35
1581,belleza,196.57,242
1582,gaming,272.42,400
1583,belleza,260.28,458
1584,hogar,351.34,352
1585,hogar,293.75,291
1586,gaming,202.55,192
1587,gaming,445.43,491
1588,electro,291.21,222
1589,belleza,175.44,311
1590,moda,306.36,438
1591,moda,451.55,82
1592,electro,124.6,207
1593,electro,19.13,6
1594,moda,92.7,143
1595,belleza,455.17,423
1596,gaming,261.02,117
1597,moda,13.35,397
1598,gaming,86.16,77
1599,hogar,167.12,149
1600,gaming,251.54,348
1601,belleza,441.81,268
1602,electro,470.59,280
1603,hogar,46.9,318
1604,moda,101.5,467
1605,electro,467.53,215
1606,electro,325.31,250
1607,electro,56.25,64
1608,belleza,204.25,287
1609,belleza,206.72,229
1610,hogar,402.09,38
1611,moda,268.18,56
1612,electro,243.58,74
1613,gaming,272.01,254
1614,moda,75.5,345
1615,hogar,485.42,385
1616,belleza,453.84,361
1617,belleza,210.12,327
1618,gaming,257.74,162
1619,gaming,48.56,231
1620,moda,28.37,216
1621,belleza,109.79,36
1622,moda,493.54,166
1623,moda,93.13,95
1624,hogar,292.67,124
1625,belleza,187.84,172
1626,electro,402.85,60
1627,moda,450.1,160
1628,hogar,334.76,29
1629,moda,150.8,73
1630,moda,391.63,336
1631,hogar,140.92,445
1632,electro,295.09,286
1633,gaming,227.33,61
1634,electro,28.9,182
1635,belleza,249.79,393
1636,hogar,50.19,154
1637,electro,53.35,105
1638,hogar,277.71,148
1639,belleza,38.66,458
1640,hogar,159.72,88
1641,hogar,74.84,195
1642,electro,77.2,20
1643,gaming,90.99,435
1644,hogar,312.09,321
1645,moda,214.59,121
1646,gaming,347.85,63
1647,electro,325.73,364
1648,hogar,143.96,322
1649,moda,322.58,167
1650,hogar,162.97,332
1651,hogar,252.4,350
1652,moda,249.94,341
1653,electro,199.38,408
1654,belleza,187.67,126
1655,belleza,433.67,310
1656,gaming,17.79,417
1657,electro,309.37,420
1658,electro,441.55,65
1659,belleza,201.23,470
1660,electro,176.82,490
1661,electro,365.7,191
1662,hogar,490.57,410
1663,electro,431.18,69
1664,moda,294.38,303
1665,belleza,325.11,292
1666,moda,436.17,410
1667,moda,93.31,216
1668,moda,103.75,256
1669,electro,98.02,180
1670,hogar,270.09,328
1671,gaming,485.06,373
1672,hogar,214.36,293
1673,hogar,15.97,427
1674,electro,121.63,35
1675,gaming,130.71,194
1676,gaming,29.89,252
1677,electro,295.97,224
1678,electro,222.46,416
1679,belleza,474.62,385
1680,hogar,492.66,267
1681,gaming,482.19,394
1682,hogar,164.7,343
1683,belleza,158.0,419
1684,moda,39.11,377
1685,belleza,334.33,191
1686,hogar,9.45,459
1687,hogar,73.68,446
1688,gaming,82.57,432
1689,belleza,362.65,7
1690,gaming,270.09,126
1691,moda,187.62,86
1692,moda,34.02,335
1693,electro,305.4,371
1694,gaming,379.56,231
1695,belleza,305.11,243
1696,belleza,237.16,170
1697,moda,166.74,232
1698,electro,461.81,18
1699,belleza,252.29,112
1700,moda,130.88,420
1701,hogar,169.4,49
1702,hogar,352.94,406
1703,hogar,49.37,244
1704,belleza,73.22,415
1705,hogar,138.19,107
1706,belleza,156.21,38
1707,moda,483.57,317
1708,gaming,127.97,424
1709,moda,80.43,464
1710,electro,416.3,240
1711,hogar,183.71,115
1712,belleza,470.52,44
1713,gaming,111.21,74
1714,hogar,319.2,446
1715,moda,26.07,273
1716,gaming,37.43,74
1717,gaming,265.39,250
1718,hogar,59.84,304
1719,hogar,53.96,478
1720,belleza,81.67,71
1721,gaming,32.94,9
1722,moda,106.08,383
1723,belleza,381.18,61
1724,gaming,405.5,449
1725,belleza,69.91,391
1726,belleza,86.24,158
1727,belleza,27.94,269
1728,moda,498.05,88
1729,gaming,465.56,85
1730,electro,479.05,463
1731,hogar,450.94,57
1732,hogar,176.12,84
1733,moda,261.99,374
1734,gaming,196.79,36
1735,hogar,353.92,116
1736,moda,128.05,35
1737,belleza,451.28,436
1738,belleza,261.44,361
1739,electro,255.15,34
1740,electro,213.86,421
1741,moda,450.77,439
1742,moda,35.65,393
1743,moda,160.25,326
1744,electro,364.91,354
1745,electro,320.06,493
1746,belleza,47.14,230
1747,moda,24.97,142
1748,hogar,283.39,262
1749,moda,268.53,497
1750,hogar,73.08,131
1751,hogar,173.23,111
1752,hogar,124.89,449
1753,gaming,408.81,48
1754,gaming,84.19,337
1755,hogar,266.97,21
1756,hogar,261.6,46
1757,belleza,255.36,410
1758,moda,187.23,430
1759,belleza,7.1,234
1760,electro,295.8,104
1761,moda,123.76,4
1762,gaming,69.61,436
1763,electro,367.84,436
1764,moda,381.93,355
1765,electro,474.75,337
1766,belleza,195.54,439
1767,belleza,78.13,184
1768,electro,192.69,303
1769,belleza,307.03,480
1770,electro,387.39,2
1771,moda,194.19,278
1772,hogar,120.31,245
1773,gaming,323.25,116
1774,electro,473.94,443
1775,hogar,100.81,93
1776,belleza,266.88,480
1777,moda,69.82,386
1778,moda,89.39,406
1779,hogar,296.81,256
1780,moda,317.61,134
1781,gaming,491.23,167
1782,electro,287.71,21
1783,belleza,36.2,292
1784,moda,41.57,69
1785,gaming,305.44,264
1786,belleza,390.78,120
1787,belleza,173.67,244
1788,electro,98.6,205
1789,belleza,230.9,498
1790,electro,113.04,368
1791,electro,479.64,222
1792,belleza,203.97,402
1793,electro,177.03,373
1794,moda,44.28,474
1795,electro,324.84,257
1796,gaming,477.55,449
1797,electro,48.63,154
1798,moda,266.49,150
1799,electro,212.45,375
1800,belleza,19.34,498
1801,electro,448.22,200
1802,moda,495.2,4
1803,hogar,8.47,3
1804,electro,264.31,33
1805,electro,13.51,496
1806,gaming,470.31,436
1807,hogar,461.21,159
1808,hogar,80.9,458
1809,hogar,284.8,174
1810,hogar,379.08,272
1811,belleza,98.4,494
1812,moda,322.13,307
1813,electro,263.18,68
1814,electro,431.45,194
1815,moda,23.21,184
1816,moda,130.46,163
1817,electro,374.95,294
1818,hogar,296.2,437
1819,electro,120.07,71
1820,hogar,453.88,53
1821,moda,198.97,266
1822,belleza,456.44,7
1823,electro,49.05,45
1824,gaming,262.83,340
1825,gaming,338.28,374
1826,moda,19.26,12
1827,electro,153.66,139
1828,gaming,328.71,291
1829,belleza,122.31,357
1830,belleza,234.52,13
1831,electro,91.82,346
1832,electro,438.75,454
1833,belleza,166.45,375
1834,electro,381.27,48
1835,hogar,116.96,308
1836,gaming,153.59,338
1837,hogar,151.2,81
1838,belleza,233.68,414
1839,hogar,233.34,378
1840,electro,443.73,241
1841,gaming,108.63,376
1842,belleza,271.14,326
1843,electro,23.3,320
1844,moda,437.43,385
1845,moda,146.97,23
1846,gaming,45.54,292
1847,electro,323.96,92
1848,hogar,165.27,450
1849,electro,87.91,10
1850,gaming,329.05,273
1851,hogar,406.78,335
1852,electro,79.03,25
1853,gaming,146.75,391
1854,belleza,263.79,358
1855,gaming,243.25,355
1856,belleza,298.81,320
1857,belleza,419.1,249
1858,electro,123.86,286
1859,moda,182.91,129
1860,gaming,140.17,17
1861,hogar,406.3,47
1862,electro,378.26,285
1863,hogar,172.73,132
1864,belleza,276.22,477
1865,hogar,388.65,468
1866,belleza,100.65,302
1867,belleza,160.77,112
1868,hogar,226.69,317
1869,moda,319.57,219
1870,electro,152.34,166
1871,belleza,65.38,145
1872,electro,289.39,370
1873,electro,294.34,137
1874,moda,161.11,167
1875,gaming,486.03,448
1876,hogar,326.63,455
1877,hogar,92.21,1
1878,electro,460.42,296
1879,belleza,185.07,336
1880,hogar,429.93,55
1881,hogar,55.35,495
1882,belleza,399.11,307
1883,moda,480.58,395
1884,hogar,346.99,283
1885,belleza,359.41,310
1886,moda,416.44,196
1887,electro,330.36,147
1888,moda,20.45,460
1889,hogar,427.42,492
1890,electro,362.6,91
1891,belleza,410.27,35
1892,moda,369.85,135
1893,gaming,382.49,42
1894,gaming,304.51,177
1895,electro,23.02,279
1896,belleza,64.82,71
1897,gaming,216.1,290
1898,gaming,310.03,351
1899,gaming,40.98,140
1900,hogar,407.93,100
1901,moda,57.02,442
1902,hogar,131.19,147
1903,gaming,7.41,176
1904,electro,62.49,303
1905,gaming,274.23,382
1906,belleza,457.39,466
1907,electro,436.51,134
1908,moda,78.33,48
1909,gaming,481.7,8
1910,gaming,317.32,193
1911,belleza,353.83,370
1912,electro,186.52,4
1913,moda,396.27,73
1914,belleza,175.51,375
1915,belleza,492.45,458
1916,electro,213.96,235
1917,gaming,456.05,440
1918,moda,478.27,308
1919,gaming,322.41,122
1920,moda,78.53,402
1921,gaming,379.49,192
1922,moda,439.11,227
1923,hogar,142.14,68
1924,belleza,365.49,466
1925,gaming,218.83,356
1926,hogar,417.32,182
1927,electro,57.21,161
1928,electro,419.86,419
1929,gaming,395.14,51
1930,moda,60.01,421
1931,gaming,445.81,59
1932,electro,248.51,483
1933,hogar,114.42,28
1934,gaming,444.89,28
1935,electro,318.7,230
1936,gaming,8.29,206
1937,gaming,402.84,312
1938,belleza,84.14,459
1939,gaming,350.84,51
1940,belleza,6.67,68
1941,belleza,370.16,124
1942,hogar,242.86,213
1943,belleza,311.59,159
1944,moda,148.58,222
1945,electro,440.29,395
1946,belleza,353.91,299
1947,moda,345.75,135
1948,gaming,323.73,1
1949,electro,386.15,240
1950,moda,436.57,40
1951,moda,409.71,12
1952,belleza,219.62,488
1953,moda,51.67,495
1954,hogar,402.81,487
1955,hogar,245.13,314
1956,belleza,116.92,374
1957,moda,453.1,207
1958,hogar,150.13,92
1959,gaming,212.82,455
1960,belleza,435.96,436
1961,moda,380.21,83
1962,belleza,317.06,341
1963,belleza,276.94,149
1964,electro,21.89,81
1965,hogar,406.23,404
1966,gaming,316.91,480
1967,gaming,359.48,85
1968,moda,446.45,82
1969,belleza,111.58,233
1970,hogar,425.77,87
1971,belleza,423.23,197
1972,moda,63.07,24
1973,moda,442.07,171
1974,moda,479.86,84
1975,electro,354.83,201
1976,gaming,146.48,498
1977,hogar,387.9,116
1978,belleza,243.81,181
1979,gaming,91.41,201
1980,moda,69.41,385
1981,moda,38.66,202
1982,gaming,201.95,334
1983,moda,240.01,51
1984,moda,470.21,109
1985,hogar,234.06,286
1986,hogar,273.5,454
1987,moda,413.52,251
1988,belleza,283.47,284
1989,hogar,451.72,22
1990,belleza,428.4,37
1991,hogar,41.65,418
1992,hogar,277.41,190
1993,gaming,111.33,107
1994,electro,173.13,286
1995,electro,305.26,240
1996,electro,46.16,459
1997,hogar,59.74,227
1998,belleza,383.84,442
1999,moda,253.14,34
2000,belleza,276.44,18
2001,hogar,212.08,163
2002,hogar,114.4,41
2003,electro,153.87,402
2004,moda,176.48,456
2005,gaming,64.57,312
2006,moda,120.19,353
2007,hogar,394.33,458
2008,hogar,207.21,54
2009,belleza,410.63,346
2010,moda,351.81,51
2011,hogar,346.88,200
2012,belleza,454.48,99
2013,electro,5.67,453
2014,electro,23.61,159
2015,electro,320.95,152
2016,belleza,419.04,84
2017,gaming,230.76,399
2018,moda,289.41,374
2019,gaming,256.85,335
2020,hogar,269.15,191
2021,electro,417.06,281
2022,electro,109.98,171
2023,electro,117.91,410
2024,gaming,182.53,484
2025,electro,222.61,178
2026,hogar,181.12,455
2027,hogar,124.21,466
2028,hogar,194.98,66
2029,hogar,327.98,176
2030,electro,16.69,188
2031,gaming,124.18,185
2032,electro,472.92,80
2033,moda,56.55,473
2034,gaming,108.89,184
2035,electro,368.55,458
2036,electro,41.98,407
2037,moda,179.96,394
2038,hogar,385.62,47
2039,belleza,434.55,297
2040,gaming,488.34,427
2041,electro,99.78,127
2042,gaming,485.68,413
2043,gaming,47.48,469
2044,electro,346.18,396
2045,moda,218.33,34
2046,electro,47.47,78
2047,electro,279.85,347
2048,gaming,313.47,222
2049,electro,163.49,146
2050,hogar,401.95,95
2051,moda,119.65,440
2052,belleza,17.07,469
2053,moda,395.6,39
2054,hogar,119.96,428
2055,gaming,293.33,222
2056,hogar,389.11,39
2057,belleza,233.86,493
2058,moda,428.18,337
2059,belleza,436.49,3
2060,belleza,435.27,114
2061,electro,340.35,384
2062,belleza,412.42,342
2063,electro,151.15,40
2064,belleza,140.3,425
2065,belleza,472.81,209
2066,electro,383.32,62
2067,electro,385.03,264
2068,moda,204.97,475
2069,hogar,456.66,114
2070,gaming,467.26,120
2071,moda,383.41,178
2072,hogar,230.34,28
2073,gaming,377.26,29
2074,belleza,76.1,490
2075,hogar,233.39,230
2076,gaming,372.48,453
2077,moda,312.43,55
2078,moda,82.8,403
2079,belleza,326.49,357
2080,electro,230.93,241
2081,hogar,349.97,23
2082,gaming,334.98,7
2083,gaming,208.53,94
2084,electro,126.17,211
2085,moda,25.05,170
2086,moda,424.77,164
2087,belleza,265.77,214
2088,belleza,158.37,58
2089,belleza,110.04,87
2090,hogar,59.37,27
2091,gaming,261.76,14
2092,gaming,29.84,122
2093,moda,496.36,82
2094,gaming,98.98,489
2095,gaming,175.3,204
2096,moda,186.36,149
2097,belleza,290.41,286
2098,moda,22.16,133
2099,gaming,125.96,132
2100,gaming,7.45,451
2101,electro,268.07,284
2102,moda,167.27,304
2103,electro,109.76,138
2104,hogar,148.66,62
2105,hogar,409.27,489
2106,moda,389.7,479
2107,gaming,377.2,166
2108,gaming,344.05,114
2109,gaming,240.2,219
2110,hogar,194.37,103
2111,hogar,281.11,218
2112,hogar,138.84,425
2113,electro,476.07,488
2114,gaming,53.49,110
2115,gaming,488.86,475
2116,hogar,185.99,350
2117,belleza,116.17,262
2118,gaming,361.19,94
2119,moda,365.88,209
2120,gaming,488.18,29
2121,electro,336.13,74
2122,belleza,59.81,405
2123,belleza,427.24,54
2124,electro,365.22,298
2125,moda,190.86,119
2126,moda,331.19,352
2127,electro,143.41,351
2128,belleza,403.6,31
2129,hogar,200.74,399
2130,moda,343.25,242
2131,gaming,396.99,385
2132,electro,41.0,84
2133,electro,405.83,398
2134,gaming,295.88,389
2135,hogar,87.91,159
2136,electro,346.23,291
2137,moda,271.3,407
2138,hogar,113.95,396
2139,electro,290.98,285
2140,belleza,379.92,335
2141,hogar,408.78,214
2142,hogar,367.18,128
2143,electro,234.64,52
2144,moda,451.24,376
2145,belleza,164.52,285
2146,moda,127.28,9
2147,electro,345.82,290
2148,moda,278.26,315
2149,moda,40.87,7
2150,moda,393.7,431
2151,moda,433.57,423
2152,moda,214.88,18
2153,moda,52.45,17
2154,belleza,32.96,342
2155,electro,199.46,155
2156,electro,310.2,460
2157,moda,116.06,187
2158,belleza,266.51,108
2159,belleza,389.37,446
2160,belleza,47.51,173
2161,belleza,39.97,479
2162,belleza,63.62,140
2163,gaming,53.59,314
2164,moda,164.69,65
2165,gaming,176.88,58
2166,electro,100.24,222
2167,gaming,164.36,380
2168,gaming,420.43,451
2169,gaming,373.37,381
2170,gaming,264.77,179
2171,moda,381.49,184
2172,moda,359.7,192
2173,gaming,121.97,222
2174,gaming,482.28,230
2175,electro,82.06,201
2176,gaming,188.49,203
2177,hogar,350.24,166
2178,gaming,300.49,227
2179,moda,12.21,280
2180,electro,470.22,271
2181,hogar,488.61,452
2182,belleza,99.1,29
2183,gaming,152.49,38
2184,moda,435.86,44
2185,electro,338.34,61
2186,gaming,426.48,349
2187,hogar,326.96,143
2188,electro,187.6,375
2189,belleza,499.26,227
2190,moda,43.08,18
2191,gaming,312.46,92
2192,hogar,446.9,322
2193,hogar,326.63,165
2194,moda,92.2,465
2195,gaming,259.95,450
2196,hogar,178.73,392
2197,electro,376.46,426
2198,electro,402.1,155
2199,electro,283.96,334
2200,gaming,466.87,141
2201,moda,16.53,165
2202,gaming,221.06,235
2203,belleza,499.7,261
2204,belleza,19.43,254
2205,hogar,149.36,21
2206,moda,388.29,57
2207,electro,496.42,258
2208,belleza,257.68,349
2209,gaming,104.69,151
2210,electro,457.66,449
2211,hogar,241.91,156
2212,belleza,400.97,205
2213,moda,485.01,360
2214,belleza,322.74,107
2215,belleza,58.02,101
2216,belleza,218.14,49
2217,electro,357.84,64
2218,hogar,189.63,341
2219,belleza,312.21,252
2220,belleza,240.91,442
2221,hogar,403.97,224
2222,gaming,248.72,424
2223,moda,371.26,233
2224,hogar,59.52,469
2225,electro,150.3,151
2226,moda,406.54,405
2227,moda,261.29,266
2228,moda,348.69,336
2229,electro,117.66,490
2230,gaming,55.74,297
2231,belleza,188.92,482
2232,electro,146.1,149
2233,moda,418.59,453
2234,gaming,366.53,64
2235,moda,216.09,137
2236,electro,107.74,473
2237,moda,304.69,174
2238,electro,76.78,73
2239,electro,310.11,384
2240,hogar,416.92,214
2241,gaming,491.23,183
2242,moda,75.43,253
2243,belleza,186.92,309
2244,gaming,210.96,435
2245,belleza,115.65,46
2246,gaming,326.36,159
2247,belleza,394.78,373
2248,moda,358.03,75
2249,hogar,324.39,328
2250,moda,356.74,215
2251,moda,332.59,30
2252,electro,332.25,354
2253,belleza,311.86,59
2254,gaming,349.14,325
2255,electro,411.41,163
2256,moda,124.51,321
2257,belleza,139.46,258
2258,moda,72.74,303
2259,gaming,208.31,295
2260,moda,114.09,354
2261,hogar,294.94,471
2262,belleza,45.06,280
2263,gaming,45.16,188
2264,belleza,324.7,315
2265,belleza,72.26,171
2266,gaming,127.54,404
2267,belleza,156.97,208
2268,gaming,311.96,285
2269,gaming,79.88,137
2270,gaming,192.84,74
2271,belleza,448.2,244
2272,moda,346.5,295
2273,electro,209.98,230
2274,electro,168.98,4
2275,moda,370.64,445
2276,hogar,294.34,88
2277,gaming,382.04,348
2278,electro,38.29,232
2279,gaming,221.95,383
2280,electro,309.34,294
2281,moda,347.18,499
2282,moda,245.67,360
2283,gaming,216.93,404
2284,belleza,68.15,79
2285,moda,17.72,45
2286,moda,427.37,68
2287,belleza,370.05,2
2288,gaming,14.75,305
2289,gaming,449.92,243
2290,belleza,422.7,117
2291,electro,348.54,27
2292,electro,419.32,125
2293,gaming,230.58,16
2294,hogar,478.45,224
2295,moda,426.85,306
2296,gaming,307.51,434
2297,gaming,499.63,159
